,Service,Type,Rating,Hires,Price,Zip Code
0,Nerdy Birdy Notary,443,5,13,175,99501
1,KouturEvents and Consulting,443,5,,588,99501
2,A. Merisier Event Coordination & Design,443,5,7,"4,000",99501
3,Carraway Creations LLC,443,5,3,,99501
4,CKV Weddings,443,5,,500,99501
5,Honey Beeyond Events,443,5,4,,99501
6,Favor The Moment LLC,443,,,,99501
7,Simply Elegant Event Decor & Planner,443,,,900,99501
8,Prodigy Event Planning,443,5,,,99501
9,ChicCreativeConcepts by Tish,443,5,,,99501
10,"Maryland Notary & Consultants, LLC",443,5,5,300,99501
11,"Hopson’s Event and Wedding Connection, LLC",443,5,,850,99501
12,POSH EVENTS,443,,,,99501
13,Actualité Event & Design,443,5,20,,99501
14,Sweet As Lace Weddings & Events,443,5,2,,99501
15,PHIN Events + Catering,443,,,"2,010",99501
16,Fantaisie Events & Design,443,5,,"1,500",99501
17,Everlasting Weddings By Grace,443,5,5,"1,000",99501
18,PLS Coordinate,443,5,14,,99501
19,Whimsical Wedding and event planning,443,,,250,99501
20,Coastal Sage Events & Design,443,5,3,"2,000",99501
21,Kavoossi Konsulting,443,5,,,99501
