,Service,Type,Rating,Hires,Price,Zip Code
0,Susan Ward,30,5,86,40,58102
1,Tim Chernikoff Jazz,30,5,8,50,58102
2,Beckle Music Studio,30,5,199,20,58102
3,Mr. K's In Home Music Lessons,30,5,11,32,58102
4,Rock with Roxanne,30,5,3,50,58102
5,Experienced Piano Instructor,30,5,66,30,58102
6,Tim Lyddon piano,30,5,26,35,58102
7,Hudson Maness,30,5,5,15,58102
8,Akily Music,30,5,79,25,58102
9,David Chang Music,30,5,91,70,58102
10,Piano Lessons with Dan,30,5,21,46,58102
11,Laura's Piano Lessons of Denver,30,5,10,35,58102
12,Mrs. K's Music Lesson Factory,30,5,,35,58102
13,Dr. Pei-Hsin Kao - Remote Piano/Bellevue WA,30,5,4,50,58102
14,Southern Music Academy,30,5,19,36,58102
15,Music on the Piano,30,5,,30,58102
16,Julie Lee Piano,30,5,14,50,58102
17,Beginning Piano Studio,30,4.5,42,34,58102
18,Kevin Peter Jones - Drums & Piano,30,5,30,38,58102
19,Jae Han (A4 Music Center),30,5,13,45,58102
20,Music Teacher – Jonah Lazarus,30,5,2,30,58102
21,Dr. Stephanie's Voice & Piano Studio,30,5,144,60,58102
22,The Piano Studio of Emily Murphy,30,5,7,30,58102
23,Francesco’s Piano Tuning & Music School,30,5,78,35,58102
24,The Lively Arts,30,5,26,35,58102
25,Piano and cello lessons with Christi,30,5,26,25,58102
26,Boop Sha-Bop! Piano Studio,30,5,,35,58102
27,"Dr. Francis Hon, DMA | New York",30,5,177,70,58102
28,Mitch Pengra Piano,30,5,,55,58102
29,"Rachel Morin, D.M.A.",30,5,13,30,58102
