,Service,Type,Rating,Hires,Price,Zip Code
0,"Curtis Law Firm, LLC",320,5,12,300/hour,80202
1,"Denver Business & Estate Planning, PLLC",320,5,,,80202
2,"Loren J. Randall, Attorney",320,4.5,256,250/hour,80202
3,Sagewood Legal & Business Advisors,320,5,3,235/hour,80202
4,"Dennison Law, P.A.",320,5,20,325/hour,80202
5,"The Law Office of Matthew Bradley, LLC",320,5,7,190/hour,80202
6,"Robinson & Henry, P.C. - Denver",320,4.5,138,225/hour,80202
7,Peak Estate Planning,320,5,2,150/hour,80202
8,Heritage Law Solutions,320,4.5,15,,80202
9,"Bailey & Peterson, P.C.",320,5,,250/hour,80202
