,Service,Type,Rating,Hires,Price,Zip Code
0,DIRTCHEAP EXTERMINATOR,176,5,321,90,64105
1,Defender Pest Control,176,5,24,60,64105
2,Real Pest Solutions,176,5,38,99,64105
3,Edge Pest Control - Kansas City East,176,4.5,246,90,64105
4,Bulwark Exterminating,176,5,87,70,64105
5,The Bug Man LLC,176,5,10,75,64105
6,Brantley Pest Control LLC,176,5,153,,64105
7,EcoPest Services,176,5,3,99,64105
8,Ardent Pest & Termite Services (Kansas City),176,4.5,,,64105
9,The Bed Bug Experts of KC,176,5,2,,64105
10,Batman Enterprises,176,,,,64105
11,Mosquito Squad,176,,,,64105
