,Service,Type,Rating,Hires,Price,Zip Code
0,Liz V. Make-Up,478,5,6,25/hour,39205
1,Supreme Makeup & Hair Designs,478,5,253,95/hour,39205
2,Faces by Emmy,478,5,151,80/hour,39205
3,Bijin skincare studio,478,5,4,95/hour,39205
4,JL Beauty,478,5,10,75/hour,39205
5,MaireMakeup,478,5,13,76/hour,39205
6,Glam x Glow beauty,478,5,50,100/hour,39205
7,JussSavvy Beauty,478,4.5,24,,39205
8,ANIE MAKEUP,478,5,38,150/hour,39205
9,Makeup Design By Brittany Tuleja,478,5,2,200/hour,39205
10,Makeup by Ivelina,478,5,115,80/hour,39205
11,Aura Beauty Glam,478,5,24,100/hour,39205
12,Pluïs Belle,478,5,31,60/hour,39205
13,Heart & Soul Artistry,478,5,22,75/hour,39205
14,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,39205
15,Beauty by Essence,478,5,12,50/hour,39205
16,Bri Soffa Makeup Artistry,478,5,422,125/hour,39205
17,Inspire beauty studio LV,478,5,29,90/hour,39205
18,Hello Beautiful You,478,5,20,50/hour,39205
19,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,39205
20,Desireé Thomas,478,5,15,75/hour,39205
21,BeautyMarkArtistry,478,5,18,150/hour,39205
22,Ovation Beauty LLC,478,5,15,75/hour,39205
23,Lesley loves Lipstick,478,5,55,60/hour,39205
24,Krissy Faces,478,5,23,25/hour,39205
25,Almaz Does Beauty,478,5,14,,39205
26,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,39205
27,Keri x Beauty,478,5,8,75/hour,39205
28,The Lipstick Boss,478,5,12,100/hour,39205
29,Lipstick + Lashes by Monika,478,5,,,39205
