,Service,Type,Rating,Hires,Price,Zip Code
0,"Moonlit Media | Brand Identity, Logos & Websites",324,5,421,195/logo,12207
1,Plus Art Graphics,324,5,37,600/logo,12207
2,Ctrell Designs,324,5,145,,12207
3,"Spark Creative | Logo, Graphic, Website",324,5,1234,198/logo,12207
4,DIPdesign,324,5,57,200/logo,12207
5,Derek Fullmer,324,5,42,200/logo,12207
6,Ansari Designs and Visuals,324,5,,150/logo,12207
7,Plum Creative Consulting LLC,324,5,30,298/logo,12207
8,CoCreative Design & Print,324,5,,,12207
9,jzDesignz,324,4.5,27,,12207
10,NightOwLogos,324,5,9,125/logo,12207
11,Maxwell Designs |Logo and Website Design,324,5,139,100/logo,12207
12,CloudKarma Designs,324,5,24,275/logo,12207
13,High Crown Marketing,324,5,2,75/logo,12207
14,Design Beyond the Lines,324,5,37,200/logo,12207
15,Afo Design,324,5,2,150/logo,12207
16,"Gineva DesignGroup, Inc.",324,5,16,200/logo,12207
17,"Kaylee Bird Works, LLC",324,5,220,100/logo,12207
18,Mike Dro Design Co,324,5,,,12207
19,Instinctive Branding: Digital Marketing Agency,324,5,9,750/logo,12207
20,A&B Consulting Group,324,5,2,250/logo,12207
21,Julie Luksik Design,324,5,14,250/logo,12207
22,"Savvy Graphics, Inc. & Photography by Kimberly",324,5,55,,12207
23,Trilogy Productions,324,5,19,300/logo,12207
24,Logozigner,324,5,38,249/logo,12207
25,Crosscheck Designs - Web Design & Development,324,5,220,50/hour,12207
26,Jjonesgraphics,324,5,16,250/logo,12207
27,Fix&Assemble,324,5,12,50/logo,12207
28,Mochi Media Studio,324,5,15,150/logo,12207
29,Jen Brookman • TOP PRO 7 YEARS STRAIGHT,324,5,145,750/logo,12207
