,Service,Type,Rating,Hires,Price,Zip Code
0,"Moonlit Media | Brand Identity, Logos & Websites",324,5,421,195/logo,06604
1,Plus Art Graphics,324,5,37,600/logo,06604
2,Ctrell Designs,324,5,145,,06604
3,"Spark Creative | Logo, Graphic, Website",324,5,1234,198/logo,06604
4,DIPdesign,324,5,57,200/logo,06604
5,Derek Fullmer,324,5,42,200/logo,06604
6,Ansari Designs and Visuals,324,5,,150/logo,06604
7,Plum Creative Consulting LLC,324,5,30,298/logo,06604
8,Afo Design,324,5,2,150/logo,06604
9,jzDesignz,324,4.5,27,,06604
10,CoCreative Design & Print,324,5,,,06604
11,NightOwLogos,324,5,9,125/logo,06604
12,"Kaylee Bird Works, LLC",324,5,220,100/logo,06604
13,Maxwell Designs |Logo and Website Design,324,5,139,100/logo,06604
14,CloudKarma Designs,324,5,24,275/logo,06604
15,High Crown Marketing,324,5,2,75/logo,06604
16,Design Beyond the Lines,324,5,37,200/logo,06604
17,"Gineva DesignGroup, Inc.",324,5,16,200/logo,06604
18,Mike Dro Design Co,324,5,,,06604
19,Instinctive Branding: Digital Marketing Agency,324,5,9,750/logo,06604
20,A&B Consulting Group,324,5,2,250/logo,06604
21,Julie Luksik Design,324,5,14,250/logo,06604
22,"Savvy Graphics, Inc. & Photography by Kimberly",324,5,55,,06604
23,Trilogy Productions,324,5,19,300/logo,06604
24,Crosscheck Designs - Web Design & Development,324,5,220,50/hour,06604
25,Logozigner,324,5,38,249/logo,06604
26,Jjonesgraphics,324,5,16,250/logo,06604
27,Fix&Assemble,324,5,12,50/logo,06604
28,Mochi Media Studio,324,5,15,150/logo,06604
29,WILL STAR DESIGNS LLC,324,5,,40/logo,06604
