,Service,Type,Rating,Hires,Price,Zip Code
0,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,87501
1,Cassi Nunes,12,5,164,249,87501
2,Beau Gardner,12,5,142,100,87501
3,Nolan King's Nutrition and Training,12,5,744,199,87501
4,Weightloss For Busy Proffessionals,12,5,,,87501
5,HypertroFit LLC,12,5,185,170,87501
6,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,87501
7,Christine Semple Wellness,12,5,14,125,87501
8,Thibert Fitness and Nutrition Coaching,12,5,103,99,87501
9,Dearing_Fitness,12,5,,,87501
10,Miller Fitness LLC,12,5,47,35,87501
11,Matt K Training,12,5,3,175,87501
12,Elevated Being by Jordan Harold,12,5,3,75,87501
13,Krew Wellness,12,5,15,80,87501
14,Fitbasics by Ana,12,5,19,125,87501
15,Sandler Strength and Fitness,12,5,16,100,87501
16,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,87501
17,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,87501
18,BodyWorks byAnn,12,5,12,200,87501
19,Mission Nutrition Therapy by Laila,12,5,11,125,87501
20,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,87501
21,Strong Pure & Simple,12,5,49,99,87501
22,Dr. Terri Widdick ⭐️,12,5,30,,87501
23,Flexible Living Nutrition and Yoga,12,5,9,100,87501
24,Sebsbest LLC.,12,5,3,40,87501
25,Ultravitality,12,5,39,60,87501
26,Maxximum Performance,12,5,17,100,87501
27,TMaura,12,5,,85,87501
28,Body Evolution 🍃 💪🏼,12,5,212,170,87501
29,JMP Fitness,12,5,,200,87501
