,Service,Type,Rating,Hires,Price,Zip Code
0,Standard Mandarin,479,5,26,35/hour,06604
1,Larry Wynder,479,5,18,50/hour,06604
2,Ms. Feifei's Mandarin class,479,5,,60/hour,06604
3,Mandarin Chinese Lessons,479,5,9,70/hour,06604
4,Lauren's Language Lessons,479,5,23,36/hour,06604
5,Metropolitan Mandarin,479,5,,50/hour,06604
6,LingualMuse,479,5,175,55/hour,06604
7,Ivy's Mandarin Chinese Lesson,479,5,2,,06604
8,Chinese Lesson,479,5,2,39/hour,06604
9,Mandarin / Test Prep - Success Academy,479,4.5,48,40/hour,06604
10,Zephyr Tutoring,479,5,4,55/hour,06604
11,Tutoring & Test Prep | Education XYZ,479,5,90,70/hour,06604
12,Two Times Tutoring,479,5,2,70/hour,06604
13,Language and Music House,479,4.5,17,54/hour,06604
14,"Miles Smart Tutoring, INC.",479,4.5,71,,06604
15,Zhong Li,479,5,10,45/hour,06604
16,WizKid Tutoring: Math/Science/Computers/Test Prep,479,4.5,135,50/hour,06604
17,"Reliable Math Mandarin Tutor, Seattle",479,5,,39/hour,06604
18,"Carolina Language Solutions, LLC",479,5,25,50/hour,06604
19,Yisi,479,5,,65/hour,06604
20,The Chinese Sound,479,5,,,06604
21,Chinese Language and Literature,479,5,,55/hour,06604
22,Mandarin Tutor,479,5,,40/hour,06604
23,Anita Private Studio,479,5,2,35/hour,06604
24,FrostForward Learning (Connor Frost),479,5,34,45/hour,06604
25,Manhattan piano lessons,479,5,,80/hour,06604
26,Serena Deng,479,5,,80/hour,06604
27,Pinyi Tutoring,479,5,12,50/hour,06604
28,Melody Liu,479,5,,45/hour,06604
29,Lazarus D. Richardson,479,5,,25/hour,06604
