,Service,Type,Rating,Hires,Price,Zip Code
0,Josh Fletcher-#1 Corporate Entertainer,381,5,,,37219
1,John Midgley - Magician,381,5,19,200,37219
2,Matt Growden Magic,381,5,21,360,37219
3,Pumps and Brushes,381,5,5,,37219
4,Steve and Friends,381,5,,,37219
5,Mission Balloon & Facepaint,381,5,23,150,37219
6,Eric Tyree Magic,381,5,13,,37219
7,Magic Wayne,381,5,25,125,37219
8,Citywide Art,381,5,65,100,37219
9,Art-Z-Faces,381,5,,125,37219
10,The Oracle’s Message,381,5,3,100/hour,37219
11,Gay 4 Tarot,381,5,7,,37219
12,TherapeuticSouthernology Tarot&Coaching,381,5,,75/hour,37219
13,JoJos Fabulous Faces,381,5,4,100,37219
