,Service,Type,Rating,Hires,Price,Zip Code
0,TutorWithTheBest,17,5,216,,73102
1,OmniBios Inc. DBA EpiStat-E Consulting,17,5,211,,73102
2,Hayes Accounting Solutions,17,5,38,,73102
3,"Collaborative Business Solutions, LLC",17,5,3,,73102
4,Blackburn Labs,17,5,,,73102
5,Muse Platforms - Web Development & Data Services,17,5,4,,73102
6,Nathaniel Jacobson CPAs,17,5,74,,73102
7,Ph.D- 20+ yr SAT/ACT/GRE experience,17,5,78,,73102
8,Statement & Purpose,17,5,31,,73102
9,Aaron J. Armstrong,17,5,2,,73102
10,Jeff Waters Consulting / Equalis LLC,17,5,20,,73102
11,Robert Paul Chase Consulting LLC,17,5,,,73102
12,Honest Modeling,17,5,,,73102
13,Project Consultants,17,5,,,73102
14,Simply Data Group,17,5,,,73102
15,Mike Powers,17,5,,,73102
16,InfoSuite Technologies,17,5,,,73102
17,Martin Geothermal LLC,17,5,,,73102
18,TallulahEnterprises,17,,,,73102
19,Edward Bailey - Polymath Performance,17,5,20,,73102
20,JN Dot Compliance Specialist,17,5,,,73102
21,Bill's Statistical Service,17,5,,,73102
22,Sauls Bookkeeping Services,17,,,,73102
23,MariAnne Torres Consultancy,17,5,,,73102
24,Priess King & Company,17,5,14,,73102
25,"Dr Ball Public Health Consulting, LLC",17,,,,73102
26,Ryan's Science & Math Tutoring,17,4.5,11,,73102
27,Advanced Practice Psychiatric Nurse (Nurse Prac...,17,,,,73102
28,blasecroc,17,5,,,73102
29,"Washington Accounting Services, Inc.",17,,,,73102
