,Service,Type,Rating,Hires,Price,Zip Code
0,Tarot Card Reader Angela Lucy,290,4.5,526,150/hour,19850
1,Tarot BAE,290,5,17,30,19850
2,🔮 Psychic & Tarot 🔮 The Star Whisperer,290,5,68,44,19850
3,Crystal Seed Tarot,290,5,27,30,19850
4,🔮Psychic Sandy🔮 LOVE ❤️ SPECIALIST,290,5,294,35,19850
5,Psychic Medium Erica Clem,290,5,110,27,19850
6,A Way Home/Love and Light Hands on Healing,290,5,129,30,19850
7,Spiritual Psychic Trey Leon,290,5,25,30,19850
8,The Soul Coach,290,5,5,22,19850
9,The Chakra Oracle,290,5,15,26,19850
10,"Lisa Sutton: counselor, consulting hypnotist",290,5,157,30,19850
11,"Spiritual Web Communications, LLC",290,5,3,30,19850
12,"Pixye Dust, Reiki Master/Tarot Card Reader",290,5,27,33,19850
13,Soul Timeless Tarot,290,5,29,25,19850
14,Mackenzie Iglesias,290,5,5,33,19850
15,Ms Angelique Luna Intuitive Psychic Coach,290,5,30,30,19850
16,Sync with Divinities,290,5,,25,19850
17,peace by sakari (mobile masseuse),290,5,9,33,19850
18,Spiritual Tarot Card Reader/Adviser,290,5,155,35,19850
19,"Transformation Time With Lilly, L.L.C.",290,5,139,75,19850
20,Psychic Medium Christie Scorpiomoon Healing,290,5,153,25,19850
21,Psychic Connection Co,290,5,47,25,19850
22,Natalia's Psychic Studio,290,5,6,35,19850
23,Readings by Rebecca,290,5,3,35,19850
24,Psychic professor reiki healing room,290,5,,20,19850
25,Sonia Explores,290,5,5,25,19850
26,Smileys Tarrot Reading,290,4.5,21,40,19850
27,Scorpio_Sun_and_Moon,290,5,43,33,19850
28,"Robin Wells: Tarot, Reiki, Coaching",290,5,5,25,19850
29,Jewel Monet Energy Interpreter,290,5,,50,19850
