,Service,Type,Rating,Hires,Price,Zip Code
0,Myers Media,433,5,14,50/hour,03108
1,Kevin E. Wood - CapriTaurus Media,433,5,120,75/hour,03108
2,DMF Films,433,5,29,85/hour,03108
3,Beige Cashmere LA,433,4.5,114,40/hour,03108
4,Mike Mullenhoff,433,5,,55/hour,03108
5,Gloomer Entertainment,433,5,14,80/hour,03108
6,Reel Lyfe Productions,433,5,27,60/hour,03108
7,Magic Film Maker: IAmAnthonyD,433,5,15,65/hour,03108
8,JOCO Media,433,5,51,,03108
9,Almendra Fuentes,433,5,2,75/hour,03108
10,Mark Terry Photo Video,433,5,85,65/hour,03108
11,Be Scene Ceremonies,433,5,9,55/hour,03108
12,KBVideo Memories,433,5,116,50/hour,03108
13,Horned Melon Productions,433,5,23,70/hour,03108
14,Good Take,433,5,19,100/hour,03108
15,Visuals by Zeke Kitchen,433,5,11,60/hour,03108
16,KS Media Production,433,5,4,50/hour,03108
17,Identity Pictures,433,5,9,50/hour,03108
18,Florida's Finest Media | Photo | Video | Editing,433,5,35,,03108
19,Power Couch Productions,433,5,4,30/hour,03108
20,204 Productions,433,5,37,50/hour,03108
21,Bileon Design,433,5,12,40/hour,03108
22,"H29 Arena, Inc",433,5,5,75/hour,03108
23,Dreampilot Films,433,5,13,100/hour,03108
24,Carlos Cortesi Productions,433,5,3,60/hour,03108
25,Salute Brand Media,433,5,,80/hour,03108
26,Wildwood Digital Media,433,5,25,75/hour,03108
27,G&K Media,433,5,20,50/hour,03108
28,MforceLA,433,4.5,2,50/hour,03108
29,Kostic Films LLC,433,5,9,50/hour,03108
