,Service,Type,Rating,Hires,Price,Zip Code
0,Hawx Pest Control,176,5,8,75,27601
1,Bulwark Exterminating,176,5,233,70,27601
2,Rhodes pest control,176,5,47,85,27601
3,"Sustainable Pest Systems, Inc.",176,5,20,"1,100",27601
4,Eco Man Pest Solutions (The Eco Man) NC Lic#2138P,176,5,314,75,27601
5,Economy Exterminators,176,4.5,,,27601
6,Barnhill Pest Control Inc. (PW1422),176,5,50,250,27601
7,Davenport Environmental,176,5,10,45,27601
8,Southeast Wildlife & Pest Control,176,5,49,,27601
9,Splat Pest Services LLC,176,5,,125,27601
10,Adam's Pest Solutions,176,5,,400,27601
11,Humane Homes NC,176,5,23,,27601
12,"A-1 Pest and Wildlife, LLC",176,5,3,,27601
13,Eastern Turf Maintenance Inc.,176,5,2,,27601
