,Service,Type,Rating,Hires,Price,Zip Code
0,Exquisite Weddings & Eventz,376,5,4,600,87501
1,Beautiful Days With Brandi,376,4.5,32,"1,250",87501
2,Ceremonies By Kristi,376,5,19,200,87501
3,Carraway Creations LLC,376,5,3,,87501
4,Designs By Mimi,376,5,53,600,87501
5,A. Merisier Event Coordination & Design,376,5,7,"4,000",87501
6,"Maryland Notary & Consultants, LLC",376,5,5,300,87501
7,Simply Elegant Event Decor & Planner,376,,,900,87501
8,PHIN Events + Catering,376,,,"2,010",87501
9,ChicCreativeConcepts by Tish,376,5,,,87501
10,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,87501
11,POSH EVENTS,376,,,,87501
12,Actualité Event & Design,376,5,20,,87501
13,Sweet As Lace Weddings & Events,376,5,2,,87501
14,Fantaisie Events & Design,376,5,,"1,500",87501
15,Everlasting Weddings By Grace,376,5,5,"1,000",87501
16,Whimsical Wedding and event planning,376,,,250,87501
17,PLS Coordinate,376,5,14,,87501
18,RJS Event Designs,376,4.5,6,,87501
19,Coastal Sage Events & Design,376,5,3,"2,000",87501
20,Kavoossi Konsulting,376,5,,,87501
