,Service,Type,Rating,Hires,Price,Zip Code
0,Custom Logo and Website Design,447,5,124,35/hour,59623
1,Julie Luksik Design,447,5,14,,59623
2,Dusty Moonlight,447,5,10,,59623
3,Ctrell Designs,447,5,148,50/hour,59623
4,Nerdy Birdy Notary,447,5,13,,59623
5,Marketing that Works! Designs that Impress!,447,5,129,50/hour,59623
6,CreativeDesigns,447,5,28,35/hour,59623
7,"RT Graphics | Logo, Graphics & Website",447,5,531,99/hour,59623
8,Market League LLC | Consumer & Business Marketing,447,5,883,35/hour,59623
9,Acton Circle,447,5,44,,59623
10,Findlay Customs,447,5,6,,59623
11,Plus Art Graphics,447,5,37,70/hour,59623
12,Alex Hazen: Designers-At-Large,447,4.5,37,45/hour,59623
13,"Gineva DesignGroup, Inc.",447,5,16,45/hour,59623
14,CGM DESIGNS,447,5,84,45/hour,59623
15,D. Oliver Design,447,5,,45/hour,59623
16,Radix Creative,447,5,2,100/hour,59623
17,Design for Passion,447,5,18,30/hour,59623
18,Trilogy Productions,447,5,19,50/hour,59623
19,3 In The Morning Creative,447,5,16,30/hour,59623
20,FloBartenders,447,5,5,,59623
21,Derek Fullmer,447,5,42,50/hour,59623
22,"Spark Creative | Logo, Graphic, Website",447,5,1234,75/hour,59623
23,Kayla Elaine Calligraphy,447,5,37,,59623
24,Karen B. Communications,447,5,,48/hour,59623
25,Nanasafo Art,447,5,,20/hour,59623
26,Maxwell Designs |Logo and Website Design,447,5,139,36/hour,59623
27,Dendron Design Co.,447,5,4,75/hour,59623
28,"Savvy Graphics, Inc. & Photography by Kimberly",447,5,55,,59623
29,SMG - Sociallutions Media Group,447,4.5,23,125/hour,59623
