,Service,Type,Rating,Hires,Price,Zip Code
0,Master Chess by MyChessTutor! (Free Evaluation),462,5,146,30/hour,55102
1,Vic. Int. Master ONLINE ONLY,462,5,65,20/hour,55102
2,Kings Chess Academy,462,5,26,20/hour,55102
3,Chess School,462,5,34,20/hour,55102
4,Freed Academic Tutoring and Private Music Lessons.,462,5,26,,55102
5,Alen Melik-Adamyan,462,5,,75/hour,55102
6,Ryan Fedak,462,5,24,50/hour,55102
7,Scott Bemis Tutoring,462,5,23,,55102
8,Rama G Tutoring,462,5,11,25/hour,55102
9,Candy Chess and Science Academy,462,5,3,50/hour,55102
10,"International Chess Academy, LLC",462,5,,25/hour,55102
11,Nema Taghavi Math & Stat professor (Retired),462,5,40,65/hour,55102
12,Cianochess,462,5,,,55102
13,Martin Tutoring Services,462,5,,20/hour,55102
14,Elvis Delahoz,462,5,6,55/hour,55102
15,Grandmaster Chess School,462,5,,120/hour,55102
16,Kantor Learning Services,462,5,2,,55102
17,Kuga's Academy,462,5,,40/hour,55102
18,Champ Chess Academy,462,5,,30/hour,55102
19,Dr. Roper's Chess Lessons,462,5,,,55102
20,Strength in Numbers Tutoring,462,5,,40/hour,55102
21,Chessmate Eugene,462,5,15,22/hour,55102
22,Master Educational Services,462,,,30/hour,55102
23,Cafe Genius Virtual Tutoring,462,5,,15/hour,55102
24,kenny tutoring,462,5,,50/hour,55102
25,Iron Lion Chess Club,462,,,60/hour,55102
26,J.Boyd Tutoring,462,5,,40/hour,55102
27,Anthony Kaiser,462,5,3,35/hour,55102
28,Gail Cooper,462,,,40/hour,55102
29,Harvard Grad - Teacher & Tutor,462,5,8,50/hour,55102
