,Service,Type,Rating,Hires,Price,Zip Code
0,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,03301
1,F3 Intelligence Corp,345,5,70,250/hour,03301
2,Toltec Investigations,345,5,103,150/hour,03301
3,Mr. and Mrs. Detective / RI Detective Services,345,5,125,50/hour,03301
4,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,03301
5,Redbeard Intelligence & Investigation,345,5,8,250/hour,03301
6,ACOP(Investigations/Security),345,4.5,85,80/hour,03301
7,Certified Security and Investigations,345,5,19,140/hour,03301
8,CX5 Industries,345,5,,,03301
9,TRACCO Consultancy and Investigations,345,5,,90/hour,03301
10,SERAPH Inc.,345,4,201,75/hour,03301
11,Cal State Recovery,345,4,91,65/hour,03301
12,Wessel Forensic Accounting,345,,2,125/hour,03301
13,Green Knight Digital Investigations LLC,345,5,,100/hour,03301
14,"Northeast Investigations,LLC",345,5,5,45/hour,03301
15,BMC ENTERPRISE,345,5,,90/hour,03301
16,Valentis,345,,,,03301
