,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,290,5,68,44,62701
1,Crystal Seed Tarot,290,5,27,30,62701
2,🔮Psychic Sandy🔮 LOVE ❤️ SPECIALIST,290,5,294,35,62701
3,Psychic Medium Erica Clem,290,5,110,27,62701
4,A Way Home/Love and Light Hands on Healing,290,5,129,30,62701
5,Spiritual Psychic Trey Leon,290,5,25,30,62701
6,Tarot Card Reader Angela Lucy,290,4.5,526,37,62701
7,The Soul Coach,290,5,5,22,62701
8,"Spiritual Web Communications, LLC",290,5,3,30,62701
9,The Chakra Oracle,290,5,15,26,62701
10,"Lisa Sutton: counselor, consulting hypnotist",290,5,157,30,62701
11,"Pixye Dust, Reiki Master/Tarot Card Reader",290,5,27,33,62701
12,Soul Timeless Tarot,290,5,29,25,62701
13,Tarot BAE,290,5,17,30,62701
14,Mackenzie Iglesias,290,5,5,33,62701
15,Ms Angelique Luna Intuitive Psychic Coach,290,5,30,30,62701
16,Sync with Divinities,290,5,,25,62701
17,Spiritual Tarot Card Reader/Adviser,290,5,155,35,62701
18,peace by sakari (mobile masseuse),290,5,9,33,62701
19,Natalia's Psychic Studio,290,5,6,35,62701
20,Psychic Medium Christie Scorpiomoon Healing,290,5,153,25,62701
21,Readings by Rebecca,290,5,3,35,62701
22,Psychic Connection Co,290,5,47,25,62701
23,Psychic professor reiki healing room,290,5,,20,62701
24,"Transformation Time With Lilly, L.L.C.",290,5,139,75,62701
25,Sonia Explores,290,5,5,25,62701
26,Scorpio_Sun_and_Moon,290,5,43,33,62701
27,Smileys Tarrot Reading,290,4.5,21,40,62701
28,Jewel Monet Energy Interpreter,290,5,,50,62701
29,"Robin Wells: Tarot, Reiki, Coaching",290,5,5,25,62701
