,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,427,5,74,44,40601
1,Spiritual Insight,427,5,,40,40601
2,Natalia's Psychic Studio,427,5,6,35,40601
3,The Tarot Cards,427,5,,30,40601
4,Psychic Connection Co,427,5,47,25,40601
5,Sync with Divinities,427,5,,25,40601
6,"Pixye Dust, Reiki Master/Tarot Card Reader",427,5,27,33,40601
7,Psychic Medium Kevin Kas,427,5,40,35,40601
8,Mackenzie Iglesias,427,5,5,33,40601
9,Spiritual Psychic Trey Leon,427,5,26,30,40601
10,Scorpio_Sun_and_Moon,427,5,44,33,40601
11,Smileys Tarrot Reading,427,4.5,21,40,40601
12,"Transformation Time With Lilly, L.L.C.",427,5,141,75,40601
13,THEBLCKEMPRESS,427,5,,30,40601
14,Jewel Consultancy,427,5,3,35,40601
15,Guiding Tarot by April,427,5,26,25,40601
16,"Robin Wells: Tarot, Reiki, Coaching",427,5,5,25,40601
17,Soul Timeless Tarot,427,5,29,25,40601
18,Blue Goddess Tarot,427,5,10,25,40601
19,Cayli McGuire,427,5,11,30,40601
20,Mystic Sophie,427,5,,,40601
21,Intuitive guidance by intuitive Tara,427,5,2,,40601
22,"Purple Healing, Llc",427,5,55,50,40601
23,Pharaoh Essentials,427,5,13,50,40601
24,Five Star Virgo,427,5,63,30,40601
25,Madame Jen Tarot Intuitive,427,5,9,25,40601
26,✨Angel Answers Psychic Tarot Card Readings✨,427,4.5,50,43,40601
27,Readings by Eustace,427,5,5,44,40601
28,Golden Opportunities Coaching,427,5,62,,40601
29,Tarot BAE,427,5,17,30,40601
