,Service,Type,Rating,Hires,Price,Zip Code
0,KH Inspired Interiors LLC,3,5,12,115/hour,55404
1,tinsel & twig,3,5,10,75/hour,55404
2,Arranged by Design,3,4.5,86,95/hour,55404
3,Tani Nielsen Interiors,3,5,18,125/hour,55404
4,Beth Kellogg Interiors,3,5,44,75/hour,55404
5,Victoria Lambert Interiors,3,5,,,55404
6,Room Reimagined Design by Decorating Den Interiors,3,5,11,125/hour,55404
7,Willow Lane Interior Design,3,5,,85/hour,55404
8,Allure MPLS,3,5,4,,55404
9,"Designer Lindy Haglund, LLC",3,4.5,,125/hour,55404
10,Brenda Smail Interiors,3,5,,,55404
11,Embellishments Design Studio,3,5,9,160/hour,55404
12,Lilac Design Studio / Tracie Irving,3,5,,150/hour,55404
13,Sienna Lynn Studio,3,5,3,110/hour,55404
14,Everything Beautiful,3,,,75/hour,55404
15,Blue Sky Design,3,5,,100/hour,55404
16,Andrea & Co. Interior Design,3,,,135/hour,55404
17,The Cozy Cottage,3,4.5,71,,55404
