,Service,Type,Rating,Hires,Price,Zip Code
0,TutorWithTheBest,453,5,217,60/hour,57103
1,SAKI Vocal Studio,453,5,31,75/hour,57103
2,Acting & Speech with Jacob,453,5,4,33/hour,57103
3,Express for Success Coaching,453,5,8,50/hour,57103
4,Saxton Elite Acting Coach LLC,453,5,140,50/hour,57103
5,Acting and Speaking with Mohit!,453,5,7,50/hour,57103
6,Entertainers Life Boot Camp,453,5,6,45/hour,57103
7,Matt Mueller - Acting/Public Speaking,453,5,12,60/hour,57103
8,Kenshaka Ali,453,5,258,90/hour,57103
9,AspireHigher Coaching,453,5,27,125/hour,57103
10,Angel Diva Music and Acting,453,4.5,286,70/hour,57103
11,Cris O'Bryon Vocal Studio,453,5,8,,57103
12,Sarah J Robinson Acting Studio,453,5,2,50/hour,57103
13,JVP Vocal Studio,453,5,2,50/hour,57103
14,"Topher Keene Studio | Singing, Acting, Speaking",453,5,,,57103
15,"Mary B Phillips Singing, Acting & Audition Coach",453,5,52,65/hour,57103
16,Phire Whitaker,453,5,12,60/hour,57103
17,"ORION BRADSHAW, Actor/ Teacher/ Coach",453,5,5,45/hour,57103
18,Private Acting Lessons,453,5,,80/hour,57103
19,"Communities Love Art, Inc.",453,5,2,20/hour,57103
20,The Performing Arts Coach,453,5,61,80/hour,57103
21,Tracy Pfau's Actor & Voice Over Coach,453,5,73,50/hour,57103
22,Sean Whalen - Acting Coach,453,5,16,100/hour,57103
23,"Ashley's Voice, Acting, Dancing Studio",453,5,,60/hour,57103
24,Brandon M. Weber,453,5,7,50/hour,57103
25,Birchwood Music Company,453,5,,31/hour,57103
26,"Acting, Auditions, & College Audition Coach Spe...",453,5,2,75/hour,57103
27,Michael Bihovsky Voice and Acting Studio,453,5,4,80/hour,57103
28,True Muse Music & Performing Arts,453,5,47,65/hour,57103
29,The Happy Piano,453,5,,60/hour,57103
