,Service,Type,Rating,Hires,Price,Zip Code
0,Standard Mandarin,479,5,26,35/hour,05602
1,Larry Wynder,479,5,18,50/hour,05602
2,Ms. Feifei's Mandarin class,479,5,,60/hour,05602
3,Mandarin Chinese Lessons,479,5,9,70/hour,05602
4,Lauren's Language Lessons,479,5,23,36/hour,05602
5,Metropolitan Mandarin,479,5,,50/hour,05602
6,LingualMuse,479,5,175,55/hour,05602
7,Ivy's Mandarin Chinese Lesson,479,5,2,,05602
8,Chinese Lesson,479,5,2,39/hour,05602
9,Mandarin / Test Prep - Success Academy,479,4.5,48,40/hour,05602
10,Zephyr Tutoring,479,5,4,55/hour,05602
11,Tutoring & Test Prep | Education XYZ,479,5,90,70/hour,05602
12,Two Times Tutoring,479,5,2,70/hour,05602
13,Language and Music House,479,4.5,17,54/hour,05602
14,"Miles Smart Tutoring, INC.",479,4.5,71,,05602
15,WizKid Tutoring: Math/Science/Computers/Test Prep,479,4.5,135,50/hour,05602
16,"Reliable Math Mandarin Tutor, Seattle",479,5,,39/hour,05602
17,"Carolina Language Solutions, LLC",479,5,25,50/hour,05602
18,Zhong Li,479,5,10,45/hour,05602
19,The Chinese Sound,479,5,,,05602
20,Chinese Language and Literature,479,5,,55/hour,05602
21,Yisi,479,5,,65/hour,05602
22,Mandarin Tutor,479,5,,40/hour,05602
23,Anita Private Studio,479,5,2,35/hour,05602
24,Serena Deng,479,5,,80/hour,05602
25,FrostForward Learning (Connor Frost),479,5,34,45/hour,05602
26,Pinyi Tutoring,479,5,12,50/hour,05602
27,Melody Liu,479,5,,45/hour,05602
28,Lazarus D. Richardson,479,5,,25/hour,05602
29,Highest Rating/Most Reviews on Thumbtack.com,479,5,363,49/hour,05602
