,Service,Type,Rating,Hires,Price,Zip Code
0,Custom Logo and Website Design,447,5,124,35/hour,40601
1,Julie Luksik Design,447,5,14,,40601
2,Ctrell Designs,447,5,148,50/hour,40601
3,Nerdy Birdy Notary,447,5,13,,40601
4,Dusty Moonlight,447,5,10,,40601
5,Marketing that Works! Designs that Impress!,447,5,129,50/hour,40601
6,CreativeDesigns,447,5,28,35/hour,40601
7,"RT Graphics | Logo, Graphics & Website",447,5,531,99/hour,40601
8,Radix Creative,447,5,2,100/hour,40601
9,Acton Circle,447,5,44,,40601
10,Market League LLC | Consumer & Business Marketing,447,5,883,35/hour,40601
11,Plus Art Graphics,447,5,37,70/hour,40601
12,"Gineva DesignGroup, Inc.",447,5,16,45/hour,40601
13,D. Oliver Design,447,5,,45/hour,40601
14,FloBartenders,447,5,5,,40601
15,CGM DESIGNS,447,5,84,45/hour,40601
16,3 In The Morning Creative,447,5,16,30/hour,40601
17,Kayla Elaine Calligraphy,447,5,37,,40601
18,Trilogy Productions,447,5,19,50/hour,40601
19,Derek Fullmer,447,5,42,50/hour,40601
20,"Spark Creative | Logo, Graphic, Website",447,5,1234,75/hour,40601
21,Karen B. Communications,447,5,,48/hour,40601
22,SMG - Sociallutions Media Group,447,4.5,23,125/hour,40601
23,Nanasafo Art,447,5,,20/hour,40601
24,"Savvy Graphics, Inc. & Photography by Kimberly",447,5,55,,40601
25,Maxwell Designs |Logo and Website Design,447,5,139,36/hour,40601
26,Scribble Studio LLC,447,4.5,6,,40601
27,Alex Hazen: Designers-At-Large,447,4.5,37,45/hour,40601
28,Findlay Customs,447,5,6,,40601
29,Nicole & Adam | Seventh Ave Creative,447,5,6,50/hour,40601
