,Service,Type,Rating,Hires,Price,Zip Code
0,fromAshley Calligraphy,377,5,78,2,21401
1,Inked Romance Calligraphy & Design,377,5,4,,21401
2,Kayla Elaine Calligraphy,377,5,37,40,21401
3,"Calligraphy Expressions, LLC",377,5,62,35,21401
4,Blossom & Ink Studio - Calligraphy and Engraving,377,5,28,,21401
5,Dusty Moonlight,377,5,10,3,21401
6,Louella's Paperie,377,5,6,,21401
7,Margot Paper,377,5,,1,21401
8,Scribble Studio LLC,377,4.5,6,9,21401
9,"Letters By AIM in Aldie, Virginia",377,5,21,3,21401
10,Allycia Creates,377,5,,50,21401
11,Laela’s Calligraphy,377,5,122,65,21401
12,KM Calligraphy (TX based),377,5,34,2,21401
13,Rachel Marie Hetu,377,5,3,30,21401
14,Moonstone Calligraphy,377,5,8,50,21401
15,Flower City Letters: Calligraphy and Engraving,377,5,8,,21401
16,Maddi’s Calligraphy,377,5,3,40,21401
17,A Touch of Ink Calligraphy,377,5,3,3,21401
18,S.F. Letter Designs,377,5,,50,21401
19,"Sooner Calligraphy, Etc.",377,5,29,35,21401
20,Radix Creative,377,5,2,,21401
21,Pen & Script Calligraphy,377,5,3,3,21401
22,Joyful Ink Designs,377,5,,100,21401
23,Bea Calligraphy,377,5,5,40,21401
24,HolleyBee,377,5,,,21401
25,DP Calligraphy & Design,377,5,41,25,21401
26,Just Write Studios,377,5,3,30,21401
27,A Modern Script Calligraphy & Engraving,377,5,9,100,21401
28,JG Creatives,377,5,7,1,21401
29,Ink & Quill Calligraphy,377,5,,,21401
