,Service,Type,Rating,Hires,Price,Zip Code
0,S&S Pest Management,176,5,128,50,95814
1,Proserv Pest Management,176,5,85,50,95814
2,Hawx Pest Control,176,4.5,5,75,95814
3,Zepol Labs,176,5,96,79,95814
4,Bear's Pest Protection,176,5,5,69,95814
5,Eagle Pest Control,176,5,5,,95814
6,Wildlife and Rodent Removal,176,5,12,,95814
7,Absolute Clean,176,5,12,,95814
8,"Pacific Coast Termite, Inc.",176,4.5,141,,95814
9,Fast Action Pest Control,176,4.5,39,,95814
10,Thermal Solutions,176,5,24,795,95814
11,HALO Termite (Sacramento),176,5,11,65,95814
12,Barrier Pest Solutions,176,5,26,,95814
13,Golden State Critter Control and More,176,5,12,,95814
14,Official pest prevention,176,3,2,49,95814
